grading,R,G,B,H_HSV,S_HSV,V_HSV,H_HSI,S_HSI,I_HSI,CONTRAST,CORRELATION,ENERGY,HOMOGENEITY
B,33.84765625,40.8203125,76.490234375,230.59648,0.5931207,0.29996172,4.04135,0.37594107,0.19759244,1252.2711693548508,0.1362850659923334,0.03652756236288978,0.1390639615714765
B,25.96484375,33.2529296875,67.552734375,229.80841,0.6617844,0.2649127,4.0282383,0.4525742,0.1657131,1279.5342741935635,0.14353826487328314,0.04442923562709491,0.15868731339908163
B,23.43359375,31.1376953125,64.6123046875,228.96417,0.6940289,0.2533816,4.013706,0.49543154,0.15579557,1642.3901209677579,0.21146109027407797,0.0594928898374186,0.19900498361623853
B,66.888671875,39.248046875,64.5439453125,304.14447,0.433675,0.26788834,5.3040276,0.3210371,0.223112,198.06350806451704,0.17948173741598142,0.056483106134632144,0.22428821798879137
B,69.1611328125,40.2373046875,65.5712890625,306.161,0.4362613,0.27570084,5.3363895,0.32106984,0.22871861,288.54334677419513,0.024156262695992053,0.05651008636360538,0.23518670772220754
B,74.6611328125,43.8193359375,68.5341796875,310.5228,0.43141794,0.2968712,5.409202,0.30971152,0.2444636,316.442540322583,0.15580976910281968,0.05095464498427566,0.2022686491960168
B,71.0947265625,40.763671875,65.8623046875,309.71313,0.44105765,0.28234914,5.392129,0.32149386,0.23231465,136.41129032258124,0.39667559214898496,0.0612103547712115,0.2670428363834194
B,71.125,40.4462890625,65.2265625,310.64868,0.4406789,0.28048027,5.4095407,0.32197964,0.23110834,203.17741935483957,-0.006870229184465757,0.06249593509153829,0.20164784054617332
B,75.603515625,45.8046875,70.431640625,309.3521,0.40777147,0.29902726,5.388774,0.29388773,0.25077105,260.64919354838895,0.1122729192252577,0.04519458018439545,0.14728728672744776
B,84.8134765625,66.18359375,88.08203125,296.172,0.29620758,0.35977715,5.1614203,0.191975,0.31252173,534.4979838709747,0.5042358325783624,0.029835985054332926,0.07684135453269554
B,84.560546875,72.388671875,95.296875,281.43542,0.2762719,0.38205808,4.909375,0.16722046,0.3297335,702.1824596774278,0.5062263588312653,0.0274130537114667,0.07185987411620297
B,70.1787109375,61.88671875,83.1484375,272.06778,0.28066915,0.32866117,4.7477264,0.16140744,0.28132534,521.132056451619,0.6069332063942334,0.029042057038081298,0.08634173962261298
B,60.193359375,52.9677734375,74.330078125,266.5636,0.31136858,0.2923943,4.652201,0.1772261,0.24508657,534.403225806457,0.5164977650123418,0.029510647516743514,0.07156594608973797
B,45.2705078125,43.861328125,69.1142578125,245.42722,0.40225112,0.27106696,4.2844515,0.2110492,0.20685765,635.682459677427,0.08186437077909692,0.031086983760301678,0.07660172220042738
B,40.2041015625,43.041015625,70.767578125,235.03136,0.45571163,0.27751994,4.1123533,0.24076572,0.20132379,721.9879032258149,0.10102272226786817,0.031046095956521913,0.0689114332941374
B,44.6787109375,53.35546875,86.548828125,228.97305,0.50094795,0.33940718,4.012652,0.29508957,0.241285,200.65423387097078,0.8296007535883811,0.03902264486057608,0.19818761483379865
B,39.201171875,50.0283203125,85.9013671875,227.155,0.5802376,0.33686814,3.981771,0.37883222,0.22892925,195.46875000000287,0.8727034850151284,0.058952385150056144,0.25592028271713935
B,28.4541015625,38.4150390625,72.537109375,227.06018,0.65852934,0.28445926,3.981051,0.46075907,0.18223041,118.79939516129173,0.9179007241129431,0.1052353693415763,0.43001823578818316
B,35.8740234375,47.45703125,86.216796875,226.93913,0.6209316,0.3381051,3.978446,0.4240874,0.2216312,94.45463709677531,0.9344912868411205,0.06693578750416866,0.3300413323341128
B,32.6884765625,43.51953125,80.8564453125,227.14626,0.6405752,0.31708413,3.982191,0.44471288,0.20531301,102.73790322580763,0.9311760419411996,0.07780730148354872,0.37474393645634285
B,25.935546875,35.708984375,71.3603515625,227.59781,0.6853523,0.27984452,3.9905994,0.4868117,0.1738626,82.1854838709686,0.9422666507766991,0.11793708625804092,0.4668443409471253
B,32.3134765625,44.1318359375,82.9521484375,226.51541,0.6549221,0.32530254,3.971572,0.46074095,0.20836271,104.224798387098,0.9315757672192337,0.06817304139541405,0.3168812471396247
B,29.6533203125,40.5927734375,77.3837890625,226.74948,0.666371,0.30346584,3.975823,0.4703043,0.19298026,106.49495967742048,0.9315960797868205,0.07868071089148283,0.36083710805188385
B,23.0869140625,33.064453125,68.046875,227.20802,0.7030823,0.2668505,3.9840856,0.50395596,0.16235065,69.48185483871033,0.9424738000354308,0.11660696692716221,0.42079236879425647
B,33.4990234375,44.994140625,84.4345703125,226.98024,0.6535147,0.33111596,3.979625,0.45879012,0.21297744,174.90927419355012,0.9012303924216529,0.06602630199117997,0.2851178100651944
B,32.087890625,41.6533203125,77.787109375,228.30945,0.64110553,0.3050475,4.001741,0.44172567,0.19807626,199.57560483871197,0.8879564235014813,0.08908689957776497,0.36717733445201267
B,27.62890625,35.59375,69.3994140625,229.63474,0.6521704,0.27215457,4.02432,0.44790992,0.1733622,146.40322580645304,0.8981520715342504,0.11464047230458659,0.4022427759145688
B,49.7939453125,57.5361328125,92.255859375,230.72935,0.48375893,0.36178768,4.0413213,0.27977046,0.26089668,395.9516129032302,0.7393163532236061,0.030065006637111168,0.11815762102163124
B,43.10546875,53.72265625,91.921875,227.9186,0.5661253,0.36047795,3.9950778,0.36176133,0.24673203,335.0695564516173,0.7959658173576989,0.03496400241133994,0.1545504746651038
B,36.5009765625,47.048828125,84.75390625,227.38548,0.61951596,0.33236825,3.9867897,0.4195233,0.22000486,289.0947580645199,0.8376248947656957,0.054253166911502525,0.24209803660678095
B,44.5458984375,45.8818359375,75.8876953125,238.95105,0.44253847,0.29759884,4.1742697,0.23443174,0.2174058,616.2237903225871,0.18313550944940046,0.03297465168104064,0.10424489368986345
B,39.6240234375,44.4228515625,77.1435546875,232.60333,0.5036996,0.30252373,4.07444,0.28299248,0.21070646,598.6532258064584,0.07751665622471923,0.03367599413002031,0.09175447587970235
B,47.2099609375,56.5419921875,93.5439453125,228.92331,0.5165343,0.36683902,4.0119967,0.30331767,0.25790316,608.2903225806514,0.5643930148887448,0.030442880787382855,0.09425372377484442
B,92.173828125,60.091796875,88.7314453125,307.19455,0.42280167,0.38740045,5.354577,0.29206747,0.31502885,312.3155241935518,0.806892159884703,0.040523692020648414,0.15879578384905055
B,86.8974609375,55.8916015625,82.099609375,308.48483,0.40126458,0.354879,5.374151,0.27677333,0.29397213,413.9758064516176,0.5160676051052557,0.03500031356705075,0.11697421488237535
B,84.826171875,55.7900390625,81.2998046875,306.80753,0.37909287,0.34388787,5.3447633,0.263359,0.2900863,495.445564516135,0.3217777143592717,0.03136360723004922,0.0927891032002363
B,82.724609375,51.0849609375,77.2978515625,308.67923,0.4132992,0.3321653,5.381057,0.29253936,0.2759574,429.655241935488,0.3763490819323833,0.03706608127187526,0.1501987995780024
B,83.8349609375,50.7578125,74.7294921875,315.2411,0.4150865,0.3320657,5.4919615,0.289228,0.27362388,396.6270161290366,0.3157737456961244,0.03494219760571977,0.1297747588857677
B,73.267578125,44.908203125,71.2548828125,302.99796,0.43497163,0.30119103,5.2857594,0.31128156,0.24762179,623.4707661290385,0.08777391338132622,0.032438695382468206,0.08431007683459596
B,72.849609375,50.478515625,80.1650390625,287.26932,0.39923447,0.31885344,5.0203185,0.2797156,0.26600415,831.506048387105,0.1594476200567892,0.03526785420269319,0.11103346622015979
B,72.9228515625,46.298828125,75.3310546875,295.5569,0.43711933,0.309398,5.1611953,0.31317315,0.25431734,1175.8951612903338,-0.07424378032002614,0.03406601864660435,0.09751542639769202
B,75.681640625,46.6875,75.744140625,300.29312,0.4461119,0.31539524,5.2375994,0.3231904,0.25897163,1218.7500000000132,-0.0049041613528352625,0.03440735517313701,0.09305980804445418
B,71.0361328125,50.078125,76.708984375,288.94098,0.37668237,0.3062347,5.0481167,0.2615811,0.2585925,573.9667338709742,0.26503700000709657,0.03271942009499516,0.10848641370948243
B,69.4609375,45.3828125,70.744140625,296.26926,0.40892366,0.2912531,5.17317,0.28875852,0.24259856,754.4727822580729,-0.027567744119995765,0.03247783002739344,0.09734626879710848
B,71.1337890625,45.6357421875,70.59375,300.38043,0.4146606,0.2949104,5.2393265,0.29333457,0.24491933,830.133064516137,-0.003911038032114646,0.032858883090739345,0.09374110391273632
B,28.845703125,28.8115234375,49.1396484375,243.94644,0.47540152,0.19270451,4.255281,0.2726896,0.13960376,550.09274193549,0.33427737279246783,0.03773852126478783,0.16217742866859483
B,29.009765625,28.26171875,47.576171875,246.21204,0.45703375,0.18657324,4.2913885,0.25817817,0.13705578,400.11391129032677,0.45923521877503454,0.0397898273306258,0.17935814605786574
B,30.4208984375,30.71484375,52.974609375,242.91446,0.4746411,0.20774359,4.2376165,0.26826096,0.14916387,473.6421370967796,0.3567249871115149,0.03944354344055183,0.14709840071984231
B,17.3427734375,24.7421875,58.6123046875,230.22797,0.7333021,0.22985218,4.034994,0.52890474,0.13163042,167.70665322580737,0.8026006322447474,0.05771114329220788,0.24770985871975593
B,14.2470703125,20.5673828125,53.044921875,230.53537,0.7442173,0.2080193,4.0409536,0.5375297,0.11484887,50.544354838709914,0.7582864962782336,0.07206427539343763,0.2962765968478693
B,14.32421875,19.7119140625,49.5078125,230.9021,0.7312967,0.1941483,4.047249,0.52091646,0.10920779,46.26411290322603,0.8493677892698663,0.09306188237034677,0.330844679529873
B,64.5888671875,49.603515625,63.357421875,302.47238,0.317532,0.27646294,5.280162,0.1871995,0.23209126,246.84879032258303,0.6543933590441576,0.04757167424998877,0.20551984611625457
B,58.0087890625,40.181640625,49.2265625,320.85254,0.31314328,0.22783014,5.598625,0.18757194,0.19270197,73.82762096774208,0.43264121963369095,0.062390154512334046,0.2504016982548508
B,53.142578125,39.6435546875,50.8837890625,307.90002,0.28198528,0.21508121,5.370857,0.17900679,0.18780383,120.82459677419385,0.31695549605844286,0.05470085406301989,0.2204341837568088
B,58.9072265625,47.765625,67.6650390625,278.00684,0.31727862,0.26599267,4.8567705,0.20481202,0.22789267,443.1340725806495,0.4918399549857879,0.036990611153041496,0.12178461263380791
B,53.021484375,42.8564453125,63.7861328125,271.72684,0.34897363,0.2502566,4.742772,0.21740817,0.2087112,499.74294354839276,0.3149639561762102,0.032068495404409474,0.09175219399462992
B,43.494140625,36.61328125,59.03515625,259.88547,0.4105393,0.2315832,4.5259113,0.24204463,0.18188573,624.6703629032339,0.16725467205353367,0.03254815381242564,0.08700707671983494
B,64.353515625,50.71875,73.9716796875,276.94873,0.32707083,0.29025736,4.8404617,0.20870246,0.24711627,303.6381048387123,0.3900799333786153,0.03763065817526208,0.16444019761532655
B,56.5888671875,46.0224609375,71.189453125,266.04474,0.37169147,0.27917433,4.6393046,0.22322193,0.22719057,477.81451612903635,0.29725839223717976,0.03400630603514721,0.13671610513910404
B,49.5205078125,41.1787109375,67.5283203125,259.8084,0.41230464,0.26481694,4.523013,0.24206278,0.20683339,514.8326612903278,0.26207013182271705,0.03595273084703006,0.13318774218909152
B,44.30859375,36.0673828125,61.0478515625,260.6828,0.42643216,0.239411,4.5399675,0.2542926,0.18486775,344.90625000000284,0.27103085477606614,0.058223907573362814,0.21187011577714632
B,46.4033203125,39.33984375,65.78125,256.88208,0.4199509,0.2579887,4.470093,0.24101132,0.19807115,446.7832661290357,0.21399334191467764,0.043557253428363384,0.2110622286614537
B,52.5234375,44.3408203125,72.0478515625,258.2357,0.39865765,0.28255594,4.493452,0.22738077,0.22080016,388.47983870968056,0.26886608771897386,0.04729316171669399,0.22351044107334023
B,44.6826171875,36.34375,61.1962890625,260.88083,0.42431718,0.23998547,4.5435376,0.2535969,0.18591198,365.8961693548424,0.22322904285336367,0.059573969020535245,0.2285338340794874
B,47.1103515625,39.7568359375,65.90234375,257.69922,0.4154053,0.25846356,4.485056,0.23980987,0.19969875,478.58770161290704,0.1535180851661342,0.044234394753860616,0.21169630901046058
B,53.154296875,44.775390625,72.28125,258.834,0.39423904,0.28347886,4.5041723,0.22549495,0.22249797,381.07358870968056,0.25180539695817394,0.04713712264410652,0.2078169723899896
B,91.3232421875,56.537109375,81.5380859375,316.7446,0.3966332,0.3632506,5.5147924,0.27035648,0.29986727,143.92540322580726,0.5999802249332495,0.042697214888200184,0.14897084830940974
B,86.2470703125,50.041015625,75.98046875,316.30542,0.42467934,0.33825064,5.5057163,0.3000455,0.27747524,160.5473790322588,0.23822781873112023,0.038761358729294995,0.10384237056123229
B,82.1171875,44.7119140625,71.2451171875,316.51126,0.4621623,0.32219288,5.510212,0.33238927,0.25892058,226.9062500000014,0.08188869939277656,0.03755632260120383,0.09641090575410574
B,78.27734375,37.3447265625,63.9423828125,320.43414,0.5296946,0.30696997,5.579616,0.38698924,0.23472479,200.6320564516142,0.06292058165283425,0.04533489278582477,0.1489653351906525
B,76.8232421875,37.7392578125,64.6708984375,318.01877,0.51883125,0.30130208,5.5359497,0.38284814,0.23429203,279.3679435483894,0.060611836839989795,0.04253028852767932,0.12043513246904791
B,79.17578125,42.001953125,69.001953125,315.8482,0.48092103,0.31070775,5.4973373,0.3517542,0.24860093,296.2530241935512,0.12690640758647154,0.0363392926767659,0.12249411143286504
B,41.716796875,32.583984375,58.3310546875,261.9759,0.45691353,0.22874925,4.5629435,0.28179544,0.17337495,312.2278225806475,0.07857762775217704,0.055525965136776836,0.2074598173490368
B,44.7216796875,34.24609375,60.65625,264.06528,0.4517006,0.23786765,4.600408,0.28234556,0.18251507,419.4002016129059,-0.047696769787506706,0.043387780678744534,0.1568144718002309
B,55.142578125,43.09375,70.9267578125,266.77356,0.41144237,0.27820158,4.6508,0.25571153,0.22112824,608.2510080645225,0.11217132960596346,0.03681851283820471,0.12274386232380627
B,40.943359375,33.0078125,58.7822265625,259.3823,0.45717788,0.23051855,4.516323,0.27702954,0.17350772,377.338709677422,0.049088983895170434,0.051252918624542045,0.19009806901938175
B,43.72265625,34.830078125,61.126953125,260.75464,0.44990042,0.23971355,4.5395174,0.27404568,0.18258783,524.350806451616,-0.06934744352464857,0.041916578399781655,0.1561400877515815
B,54.009765625,43.716796875,70.8623046875,263.48376,0.4064319,0.27790672,4.5907173,0.24581048,0.22037762,781.2237903225878,0.06235301146361191,0.035590531136914544,0.11018649629154839
B,59.111328125,47.734375,72.994140625,268.50818,0.36963403,0.28652728,4.682311,0.22668503,0.23508477,716.4677419354908,0.15472327956026707,0.02882253720866158,0.07620502164022713
B,54.7998046875,45.298828125,71.60546875,263.88812,0.39739838,0.28145298,4.597636,0.23903647,0.22444981,836.5614919354938,0.14399811811652694,0.029077026415032917,0.07047805742313883
B,52.6552734375,43.3564453125,70.705078125,262.0883,0.41176152,0.27783394,4.564871,0.24588355,0.21793047,708.5302419354912,0.09313870049355741,0.031029725749237354,0.08913077130708522
B,73.4951171875,60.1513671875,83.1875,281.57587,0.29940838,0.32726333,4.920732,0.19697806,0.28344315,439.2681451612952,0.449605107920853,0.03238382742784112,0.11236713140450177
B,65.45703125,52.685546875,76.322265625,274.87967,0.32940987,0.30005747,4.7967257,0.20593417,0.25420243,638.6875000000066,0.2367890414984449,0.028306695730038953,0.07543849633795316
B,56.7333984375,47.591796875,73.818359375,262.98068,0.38171402,0.28981313,4.5817842,0.2257486,0.2328674,875.9606854838805,0.11287609789994572,0.0285212789330554,0.06106731081142897
B,80.1416015625,62.9326171875,80.7080078125,299.5888,0.25730413,0.3264591,5.2230763,0.17122936,0.2925258,501.0705645161343,0.37124686045504146,0.03315904073265852,0.11135350445728222
B,72.5302734375,55.4013671875,73.345703125,298.27502,0.2786804,0.29514018,5.2033386,0.18869379,0.26310766,686.966733870976,0.03935738520701161,0.029285965819222357,0.06803959623291246
B,62.083984375,48.5966796875,68.7646484375,282.9358,0.32440168,0.2730737,4.937896,0.20974424,0.23456904,911.1512096774285,-0.020860205081036406,0.028297719450843816,0.06279552031870919
B,67.123046875,77.0517578125,109.306640625,227.31143,0.44797844,0.4286535,3.9842453,0.2768919,0.3313483,331.5312500000039,0.9111932894890641,0.03524623737307931,0.19416318156386456
B,54.716796875,62.4521484375,97.6259765625,229.48701,0.5002032,0.38284698,4.0218673,0.3057498,0.2807777,254.40625000000267,0.9100686966682353,0.036325307957111176,0.19521566089635872
B,44.826171875,50.513671875,88.8623046875,233.24234,0.5388572,0.34847963,4.08447,0.32473862,0.24078712,210.51612903226106,0.8641081583413078,0.03683231029525192,0.1781584200932848
B,65.2900390625,74.787109375,106.7880859375,228.00952,0.4655153,0.4187768,3.9957523,0.2964038,0.32269967,717.0675403225897,0.8370252808719534,0.03182994637872464,0.13106000802699086
B,53.34375,60.7958984375,95.150390625,229.87463,0.5123026,0.3731388,4.0283036,0.32095703,0.27358174,568.9606854838778,0.8259285562353242,0.0320129929600822,0.1299262664613424
B,42.1455078125,47.3876953125,84.8837890625,234.02615,0.5552644,0.33287764,4.0977077,0.34292784,0.22799607,428.5060483871014,0.7482777898285671,0.031363607230049294,0.1192614990933045
B,71.123046875,55.4873046875,74.578125,291.24866,0.27859384,0.29648054,5.0879536,0.18633236,0.2629915,503.3699596774236,0.1464079066979455,0.031395990932253544,0.08776482614949194
B,61.443359375,49.0615234375,70.076171875,277.5586,0.32439643,0.27661613,4.8452897,0.20447738,0.23605368,727.6360887096838,0.05356919474477085,0.028743099656015292,0.06262150789458303
B,50.9345703125,41.380859375,63.9052734375,267.05298,0.3786691,0.25071615,4.6567526,0.23243389,0.20421007,794.0927419354944,0.045505815064660594,0.02996343537843189,0.08444159981535257
B,58.546875,47.1875,72.244140625,269.14734,0.36557162,0.28360143,4.6940846,0.22332695,0.23265167,547.2379032258124,0.1716484009332278,0.03027551898726118,0.08590187653948263
B,53.6416015625,44.140625,70.1943359375,264.26874,0.3972344,0.27592295,4.603686,0.23824388,0.21957722,740.9112903225888,0.101370952594173,0.03014938796116645,0.07225965874137835
B,50.6552734375,42.2666015625,69.69921875,260.33655,0.41808447,0.27383578,4.532505,0.24627034,0.2125766,758.6330645161371,0.01612739091498169,0.03162174826886775,0.08535323589660336
B,43.9306640625,34.736328125,60.5732421875,261.7177,0.4451527,0.23754215,4.5564346,0.27214813,0.18201339,437.77318548387336,0.06769159263426826,0.04724479094939807,0.16332865092301385
B,47.533203125,39.1552734375,66.5654296875,259.07437,0.43571335,0.26106387,4.509014,0.25940228,0.20033193,693.5574596774259,0.029601354747486756,0.03394648838807002,0.09800071426800479
B,54.8408203125,45.3701171875,73.6650390625,261.0793,0.4059304,0.2890357,4.545791,0.23957935,0.22728887,796.854838709685,-0.006814323629877415,0.0309723618865677,0.08356714096900317
B,89.6884765625,56.4736328125,77.6875,321.40204,0.37372583,0.35175014,5.597292,0.24757725,0.29261386,152.05846774193603,0.09900053935231262,0.04334677419354828,0.138008940611744
B,86.0244140625,53.9443359375,76.265625,317.81006,0.37659988,0.33740044,5.531844,0.25653154,0.2826593,166.8991935483872,0.024369257570372244,0.040303675003434965,0.10613747137603198
B,82.001953125,49.48828125,72.8876953125,315.7591,0.40216953,0.3217563,5.49777,0.2816015,0.2671607,189.09274193548515,0.17320127091771792,0.036970001655024634,0.10964821523255082
B,77.9365234375,39.4755859375,64.9853515625,319.599,0.49965462,0.30597427,5.564828,0.35943604,0.23842806,147.53427419354895,0.1820498485512535,0.04801287582302424,0.17005785569891074
B,75.9580078125,37.759765625,63.4677734375,319.14853,0.5090646,0.2978937,5.556112,0.37001067,0.2316151,159.0473790322589,0.09841446338070128,0.05036288708385896,0.1554011491364968
B,74.681640625,42.751953125,68.7939453125,309.68912,0.43686163,0.29515165,5.3955536,0.31900635,0.2434347,172.29032258064595,0.12487653947567547,0.04841334133693861,0.1610036145021917
B,86.154296875,37.2421875,63.4296875,327.3283,0.5741469,0.33836934,5.708907,0.41189203,0.24421723,128.16431451612996,0.32156529423573194,0.05266112051052094,0.21738385442420766
B,79.5498046875,34.16015625,61.130859375,323.80563,0.5754167,0.31196004,5.641765,0.42292953,0.2285501,162.4042338709686,-0.041365776407746246,0.05729585446492497,0.17989631357895167
B,76.0859375,35.9765625,63.595703125,318.1034,0.53373635,0.2984107,5.5372095,0.39618164,0.22961858,193.51411290322687,-0.0019322011026321286,0.05280083737422585,0.15612731689223683
B,25.2607421875,24.626953125,48.9755859375,243.94052,0.60113645,0.19222964,4.2638254,0.40297914,0.12923306,713.18447580646,0.23830227769437953,0.041636847637224327,0.15527072096290417
B,18.5849609375,22.958984375,48.4658203125,232.08228,0.6797389,0.19006206,4.0642643,0.48128146,0.11765984,814.9838709677497,0.13492510654951334,0.053417908465693865,0.17894977449762586
B,20.9638671875,28.6240234375,60.591796875,228.93732,0.70692766,0.2376149,4.0130577,0.52116144,0.14402574,1010.018145161302,0.15608112521369094,0.046507731348478264,0.15291761124358091
B,22.7998046875,27.45703125,57.3388671875,234.2536,0.6259155,0.22485831,4.0980024,0.4090773,0.14064799,466.145161290327,0.28942108642176084,0.0712096089211662,0.27150470647149655
B,26.734375,32.4755859375,66.080078125,233.18718,0.6263564,0.25913757,4.0804267,0.41158855,0.16377784,557.7610887096837,0.35830526521636663,0.04475397758149849,0.1601348878185026
B,31.513671875,36.681640625,71.46875,233.16827,0.60448444,0.28026962,4.0814257,0.3865219,0.18256742,749.4294354838796,0.3874248841272442,0.032773726223808496,0.10960021931943549
B,22.658203125,26.7060546875,53.75390625,233.98727,0.6166222,0.21079963,4.0946054,0.40257,0.134795,521.864919354843,0.30426146404923093,0.05881864251082278,0.23138892072953607
B,26.5244140625,31.51953125,60.6640625,232.75864,0.6127702,0.23789829,4.0742435,0.4066447,0.15517388,710.950604838718,0.3246242084846739,0.03652060671922713,0.13027510851959323
B,30.5,35.046875,64.3974609375,232.96692,0.5897572,0.2525391,4.078422,0.38488102,0.1698619,962.8336693548498,0.29741191541512246,0.030642508374135215,0.08967620945024411
B,38.6650390625,39.5244140625,70.4072265625,239.5281,0.50616795,0.27610677,4.185027,0.28977883,0.19424404,805.9294354838788,0.20975678284199575,0.030022727039991565,0.08175269533659708
B,39.080078125,40.1357421875,68.8388671875,240.14752,0.4901516,0.2699602,4.195124,0.28067362,0.19353554,957.85987903227,0.29566274699251793,0.02836049374321689,0.06397386746625779
B,38.99609375,37.697265625,61.828125,248.43637,0.45133045,0.24250537,4.3350706,0.26073456,0.18107384,752.3225806451691,0.44618328773376037,0.029510647516743684,0.08160954573684019
B,47.7158203125,48.484375,79.7421875,244.02353,0.4632175,0.31277955,4.258437,0.26591843,0.22999007,1160.536290322595,0.4524719726583407,0.028476707443197472,0.10039246498313564
B,46.3291015625,47.6884765625,77.0830078125,243.05539,0.45033336,0.30235142,4.24109,0.25297755,0.2236609,962.9254032258183,0.5146830906580875,0.030584418258625966,0.11572563437614151
B,44.6689453125,47.3681640625,80.078125,240.55913,0.4769777,0.31406254,4.200403,0.2755474,0.22498724,906.5383064516233,0.3665657297779336,0.030517894159719776,0.11151810672219048
B,23.716796875,24.2744140625,43.005859375,239.03519,0.49600542,0.16865045,4.173841,0.2748213,0.118950434,576.3387096774245,-0.005802548603846541,0.04916317313143888,0.15177902749621805
B,25.0859375,25.5830078125,44.73828125,239.01256,0.48362112,0.17544425,4.1737027,0.26405683,0.12471534,517.9334677419391,0.012085649498832233,0.04469149182996172,0.15094151930096877
B,32.1396484375,31.8818359375,52.1611328125,241.77255,0.42980635,0.20455347,4.216569,0.2224491,0.15187271,231.67943548387353,0.6185068773024968,0.04416542216291264,0.1690341104649948
B,53.275390625,48.3984375,62.193359375,270.05322,0.23541984,0.24450445,4.7148504,0.13497001,0.21420549,381.43750000000335,0.578678134329199,0.039256315481090126,0.19919365381034537
B,56.203125,47.435546875,61.291015625,285.70435,0.2572208,0.24775966,4.9807243,0.14868788,0.21559438,285.67439516129235,0.3642706045635014,0.04801816678957561,0.23920877336375232
B,50.4267578125,43.7802734375,57.521484375,276.91425,0.2538525,0.2280331,4.827467,0.14809304,0.19833794,261.24697580645346,0.5108497600828463,0.04606865867848791,0.2553704007614143
B,78.91796875,76.720703125,94.6826171875,262.5768,0.21592686,0.37175247,4.585208,0.12178318,0.32721737,415.6088709677463,0.7658978502106203,0.031557410972779865,0.1423874905816636
B,61.833984375,54.4892578125,69.6640625,278.39392,0.24692889,0.27571616,4.8593583,0.15125209,0.24312067,442.35987903226396,0.6675633366275171,0.03641611263747645,0.16021456614891755
B,57.541015625,46.892578125,59.17578125,292.86255,0.2516935,0.23950292,5.109252,0.1608034,0.21386847,443.53729838710086,0.5458925728059376,0.0489248927313307,0.20553345425508301
B,78.990234375,76.1171875,93.84765625,257.20734,0.20696892,0.3696921,4.4806395,0.10265117,0.32543147,298.9586693548415,0.6907814812525483,0.036311317851467295,0.1944135292643311
B,71.83203125,68.384765625,86.19140625,253.00177,0.22171563,0.338017,4.4066186,0.107365355,0.29595846,342.44858870968045,0.6287805518762061,0.03347168894331442,0.17674742349819622
B,66.9873046875,60.2880859375,77.2802734375,266.08685,0.24483114,0.3051088,4.641189,0.13491622,0.26739302,416.1945564516175,0.6149131366575464,0.032313146017791894,0.16273941593581198
B,57.2421875,56.0703125,76.013671875,245.7577,0.2834825,0.2981426,4.2887974,0.13407157,0.24748522,350.2197580645189,0.4918298936282738,0.03973871642021575,0.22356987411272264
B,56.1435546875,53.3369140625,75.3154296875,248.75491,0.31102046,0.29535463,4.336355,0.15496269,0.24156328,257.39919354838935,0.615805138787797,0.04188626337563839,0.22914762021066976
B,58.279296875,49.3154296875,70.07421875,269.85086,0.312568,0.27627528,4.704856,0.1837845,0.23224701,309.1350806451639,0.517382746265597,0.049219982321507816,0.26443360741628363
B,47.26171875,42.693359375,57.3994140625,267.16254,0.2835301,0.2253983,4.662442,0.16775703,0.19262026,415.4354838709726,0.6137736784337067,0.040076111657024314,0.19553414095905094
B,41.537109375,34.8603515625,46.076171875,279.64563,0.27698785,0.18195467,4.8809485,0.17500025,0.16009626,392.5201612903267,0.5813619505337234,0.054946451914967734,0.22621431963445793
B,45.625,37.2275390625,47.359375,292.58942,0.26008967,0.1898744,5.1040926,0.17028916,0.17021167,449.83568548387507,0.5542201595841547,0.04807632899056741,0.20634408735232104
B,57.236328125,58.154296875,76.7236328125,253.8136,0.2947824,0.30098423,4.4405165,0.16938521,0.25112975,253.94858870968102,0.8737065983849562,0.03593152604964033,0.1995081739036723
B,63.92578125,58.6962890625,75.0771484375,268.19327,0.23909113,0.29582185,4.6818237,0.13553184,0.25843036,284.81552419355097,0.7482842885476233,0.040152109408577316,0.1880006920580116
B,48.2060546875,41.041015625,53.3447265625,281.08923,0.2508574,0.21065411,4.907737,0.15686844,0.18639451,189.02318548387308,0.7467525242967797,0.048831336067673856,0.2641934212457762
B,80.0751953125,77.5458984375,103.677734375,250.0398,0.29384476,0.4067287,4.3642507,0.15244016,0.3415671,2447.0534274193888,0.19193883567206654,0.024774608321461087,0.045712080922549816
B,84.46484375,85.658203125,115.4658203125,239.81628,0.3136033,0.45280716,4.1883316,0.15484673,0.3733188,2885.2368951613344,0.23757682041877015,0.02448580201913569,0.05053862665212076
B,87.87109375,88.6884765625,117.2919921875,241.82367,0.29534134,0.45999923,4.2233887,0.14775497,0.3841197,2765.7409274193988,0.24636029286932465,0.025120838295115598,0.05629440554674733
B,42.8359375,45.056640625,83.9833984375,237.81859,0.57339144,0.32934666,4.155883,0.37019902,0.2246745,2589.027217741971,0.1480796851160707,0.027560933698573965,0.07716403410783688
B,45.671875,47.6787109375,88.16796875,238.44656,0.56275094,0.34575674,4.1659436,0.3633279,0.23727918,2656.920362903264,0.1125116470619591,0.02614173887074645,0.06882633836185105
B,49.2373046875,39.060546875,64.57421875,267.33496,0.47518,0.26636413,4.663576,0.29074955,0.19983278,628.8699596774255,0.5645332294471007,0.04117051987230254,0.19901056296448424
