grading,R,G,B,H_HSV,S_HSV,V_HSV,H_HSI,S_HSI,I_HSI,CONTRAST,CORRELATION,ENERGY,HOMOGENEITY
B,58.298828125,46.9111328125,71.9169921875,269.21582,0.36682487,0.28230703,4.6951313,0.22445978,0.2315385,533.1895161290383,0.2207332491044061,0.03065079797482084,0.10228973818533746
B,53.2724609375,43.8193359375,69.853515625,264.01953,0.39956778,0.27451748,4.5990496,0.23979661,0.21822917,805.2943548387193,0.07087996931448697,0.030292296776849026,0.09396294080964053
B,50.9619140625,42.6083984375,69.90234375,260.20312,0.4175647,0.27456728,4.5303907,0.24653362,0.21368976,905.908266129043,-0.026049322563621625,0.031193041223318882,0.09208297752363945
B,44.044921875,34.802734375,60.68359375,261.77795,0.44541103,0.23797488,4.557484,0.2724976,0.1823938,444.02217741935857,0.06873767436158902,0.04757701428191321,0.1528020329466866
B,47.6416015625,39.197265625,66.7099609375,259.11108,0.4366406,0.26162302,4.5097246,0.26037472,0.20071743,703.0151209677491,0.02201511030983703,0.03297465168104075,0.0863576817794544
B,54.72265625,45.2333984375,73.59375,261.03137,0.4073354,0.28873315,4.5450406,0.24084598,0.2268625,789.0040322580726,-0.007779254766305774,0.031233736662963727,0.08843100727190271
B,89.4560546875,56.3837890625,77.7587890625,320.9614,0.37300378,0.35080808,5.5889325,0.24786007,0.2922858,156.03427419354892,0.07736217430189128,0.043749303175660614,0.13770940474784304
B,85.810546875,53.67578125,76.2353515625,317.34094,0.37830883,0.33658475,5.5238476,0.25876442,0.28198913,162.61995967741953,0.0635897455312493,0.04005708969013199,0.11501877738842937
B,81.4462890625,48.685546875,72.3232421875,315.53516,0.40824842,0.3196921,5.494314,0.28693628,0.2646472,196.98084677419544,0.16487234580728105,0.03674944784991567,0.11833963079727002
B,77.8720703125,39.2744140625,64.8427734375,319.669,0.50110275,0.30568704,5.5660753,0.3605591,0.23789448,140.63709677419405,0.12580351551845137,0.0485600487681842,0.1660988793620909
B,75.8759765625,37.662109375,63.28515625,319.30585,0.50917953,0.29758352,5.5589695,0.36959866,0.23114151,142.33770161290377,0.11121547603307089,0.05056928290800087,0.1636463955166835
B,74.740234375,42.5322265625,68.62109375,310.0193,0.43929714,0.29531252,5.4011426,0.3205622,0.24299812,146.2036290322587,0.16316826904710427,0.0478220111618169,0.15590063403022095
B,86.4091796875,37.5849609375,63.7509765625,327.24585,0.572996,0.3398016,5.707764,0.4105777,0.24541846,130.78729838709762,0.37660359780504254,0.05086981615742077,0.2091164159288661
B,79.6650390625,34.0498046875,60.9423828125,324.08966,0.5774095,0.31241193,5.6470776,0.4242003,0.22831011,164.68245967742013,-0.04346318730649786,0.0560179193122984,0.18170722573040615
B,76.11328125,35.8701171875,63.439453125,318.3263,0.5354549,0.29852942,5.5413027,0.39727634,0.22931093,204.1340725806461,-0.0124211512190209,0.05183451666202686,0.16773542263189975
B,18.7841796875,23.353515625,48.9658203125,231.58452,0.67535794,0.19202285,4.05663,0.47335488,0.11908957,797.7600806451683,0.10078015791596055,0.05681049517582929,0.19562138428893577
B,20.85546875,28.3173828125,60.0205078125,229.14044,0.7025802,0.23537454,4.016574,0.5126718,0.14273643,968.1139112903327,0.19537822640082655,0.055223169051623916,0.172783894394424
B,24.056640625,32.7412109375,67.0576171875,228.59204,0.6924077,0.26297107,4.0070796,0.5062606,0.16190258,1010.502016129043,0.27008021904106,0.03866292119105829,0.1290748409195052
B,22.978515625,27.3115234375,56.9580078125,234.79245,0.62226063,0.22336474,4.106696,0.40543923,0.14019354,444.9546370967783,0.3203389281062011,0.07118820000884564,0.2733798744087893
B,27.1650390625,32.5068359375,65.94140625,233.77036,0.62064004,0.25859377,4.089801,0.40530574,0.16420038,546.1754032258116,0.3722254083063493,0.046376446029833554,0.1542735129826111
B,31.458984375,36.40234375,71.224609375,233.45752,0.60337865,0.2793122,4.086075,0.38475484,0.18181169,770.6663306451699,0.3704274606238109,0.03255595818942604,0.10486967364852935
B,21.8720703125,25.9501953125,52.8955078125,233.85367,0.6195185,0.20743337,4.0925045,0.40380165,0.13165724,479.28729838710075,0.25948058225634346,0.06195702619100622,0.2525238986831685
B,25.9755859375,31.0673828125,60.232421875,232.59488,0.6142645,0.2362056,4.0716524,0.40659824,0.15330118,664.1723790322651,0.3092304344142856,0.037339232212604774,0.12483619453635135
B,30.140625,34.75390625,64.1240234375,232.88885,0.5874842,0.25146675,4.0771027,0.37937576,0.16865173,847.4415322580742,0.3103779974262105,0.029545062277728292,0.0718061326028352
B,38.98046875,39.6708984375,70.6767578125,239.85655,0.5046663,0.27716374,4.190543,0.28855926,0.19520018,822.8286290322659,0.19514147592000047,0.030401126713710865,0.08673878389322062
B,39.40625,40.216796875,69.21484375,240.65298,0.4910032,0.2714346,4.2032576,0.28163922,0.19455935,977.480846774205,0.28860375153234497,0.027781277781292437,0.07641081450984095
B,39.6318359375,38.3173828125,62.8330078125,248.60782,0.45209146,0.24646908,4.337923,0.26179153,0.18402907,807.1985887096862,0.4288165157766252,0.02948481008510101,0.09233846286328831
B,40.0810546875,42.8046875,75.771484375,242.59348,0.5104476,0.29724264,4.2393155,0.31797093,0.20739508,730.5826612903315,0.35885776010090387,0.030783127993150926,0.0999713723194163
B,33.3994140625,36.5869140625,70.5654296875,240.8317,0.5665113,0.2767923,4.2110868,0.37377796,0.1837278,332.10786290322926,0.5233094962574562,0.03457675985109363,0.12733005072664022
B,29.4990234375,35.5126953125,73.078125,233.58975,0.632744,0.2865809,4.0902667,0.42480564,0.18050961,313.57661290322903,0.6513102675410709,0.04207990214665664,0.17474339033133043
B,23.8857421875,24.5400390625,43.0185546875,238.67422,0.4913885,0.16870022,4.1683474,0.27129978,0.11953509,543.0826612903279,0.02302119287608719,0.04881572585807897,0.1470866089835024
B,25.0595703125,25.5458984375,44.5263671875,239.07047,0.48240054,0.17461321,4.1745405,0.26281452,0.12435536,528.4808467741987,0.004611493819418254,0.045502696787469876,0.14881160129300536
B,18.69140625,18.96484375,34.9970703125,239.50374,0.5109601,0.13724342,4.18089,0.28528187,0.09497167,309.0796370967759,0.015342370675152815,0.07798993267130627,0.2473887756831784
B,57.7841796875,55.0283203125,70.3447265625,264.92944,0.2435736,0.2763021,4.6268406,0.13925657,0.23942123,364.3356854838745,0.7934458375051172,0.037576610523418756,0.20016747639795862
B,55.0517578125,46.16796875,59.697265625,287.53625,0.26138663,0.24231389,5.0120487,0.15184972,0.21034902,249.0403225806464,0.4326569121339163,0.04989155611150994,0.26063383621481023
B,50.1728515625,43.880859375,57.5380859375,275.71652,0.24954066,0.22725567,4.8075547,0.14626439,0.19815922,248.7116935483886,0.5647639730886281,0.04529004004886179,0.25718859865032234
B,62.6787109375,57.1181640625,74.146484375,273.02368,0.25793564,0.29224113,4.7668705,0.15611558,0.25352073,412.8629032258116,0.7122805913488243,0.03615004249403424,0.1528494616647676
B,59.587890625,50.2158203125,63.5810546875,287.17328,0.2505781,0.25546876,5.0102177,0.15768588,0.22664677,452.2671370967786,0.6196001218362207,0.04649680506350444,0.1888614701035387
B,81.65625,75.1484375,89.921875,269.1592,0.16959803,0.35314417,4.6943192,0.09214725,0.32251838,216.4506048387108,0.591848655677925,0.04184985636017544,0.20183809554686477
B,75.26953125,72.0078125,89.4140625,252.92221,0.2075517,0.35079658,4.4046493,0.0985226,0.30940053,322.33266129032535,0.5956066298805264,0.03616409498921781,0.175980567736703
B,69.62109375,64.4658203125,82.1416015625,259.87158,0.23456451,0.32286307,4.529476,0.122501105,0.28265166,372.154233870972,0.6448890339634594,0.03165386787924957,0.1752531741132817
B,67.537109375,56.3095703125,72.1943359375,283.42337,0.25342703,0.2901501,4.9471407,0.15289788,0.25626278,335.7620967741971,0.5727765726156631,0.03544748179942976,0.17794075684121258
B,58.068359375,56.8671875,76.7724609375,245.98346,0.28224266,0.3011642,4.29324,0.13405591,0.25059873,598.0977822580687,0.3318166179209111,0.040107794887253426,0.2102516989432842
B,57.0205078125,54.279296875,76.251953125,248.57912,0.3080283,0.29902726,4.3333364,0.15284497,0.2451657,344.76310483871174,0.5585094037970696,0.0419710902652539,0.2279629389260588
B,58.6220703125,50.0205078125,70.93359375,268.47906,0.31017908,0.2793773,4.6806626,0.18046749,0.23474011,213.55544354838904,0.6667978740863852,0.04936943866123444,0.26217757367886846
B,42.05859375,34.025390625,45.6396484375,284.4967,0.28554055,0.18132661,4.964899,0.18400338,0.15911588,277.76108870968,0.5770651006050893,0.05619903171276897,0.2536072118736839
B,61.150390625,51.111328125,65.34765625,284.98523,0.23404793,0.25980392,4.9737062,0.14376307,0.23216914,191.4133064516141,0.40279227091100567,0.05771114329220795,0.2722827876105085
B,59.7431640625,51.1943359375,66.810546875,274.795,0.24491927,0.26290977,4.7956896,0.14567807,0.2323504,275.8316532258073,0.4167937791098671,0.045267597014753844,0.22267587688299795
B,50.7734375,45.333984375,58.96875,275.57843,0.25828743,0.23203892,4.813769,0.15997232,0.20271397,216.44052419355128,0.8432034553287724,0.04541887228253606,0.24961343528050342
B,60.888671875,52.15625,67.6806640625,277.0114,0.23964839,0.2675207,4.8339086,0.14100283,0.2362426,204.50100806451735,0.326525802413464,0.05152974967392041,0.2512113530836983
B,52.4892578125,42.8330078125,56.1494140625,287.1101,0.27149028,0.22664294,5.0079746,0.16773582,0.19800222,134.54233870967815,0.757367182592503,0.04836083796899646,0.29490834339916944
B,61.453125,53.9521484375,77.0625,261.2708,0.32228267,0.30220592,4.5548964,0.18205872,0.25159186,712.4274193548463,0.38151926416321597,0.0317420292214397,0.09644399561630713
B,61.33203125,53.2001953125,76.169921875,263.38232,0.3243239,0.29871324,4.594389,0.18680015,0.24928388,989.324596774205,0.1804709185485544,0.030766617867000495,0.08839835415301404
B,64.5107421875,58.232421875,83.0419921875,258.77863,0.32879907,0.32576978,4.5142946,0.18331358,0.26900023,1672.0282258064706,0.046681453568027144,0.028945673418067797,0.06915871961221942
B,44.955078125,47.0419921875,85.3720703125,238.22836,0.56557775,0.33479244,4.1623874,0.36653042,0.23185511,3010.2772177419743,0.11353444103105712,0.026803902823202955,0.06943064732978863
B,45.74609375,48.0498046875,88.1318359375,237.80164,0.56338894,0.34561506,4.1555157,0.36415073,0.23781404,2940.0151209677792,0.08383938476230722,0.026093103035373183,0.05817049809626608
B,50.90625,39.82421875,65.326171875,269.6726,0.47392905,0.2709827,4.7042327,0.29182363,0.20399562,711.7167338709746,0.5289442766403354,0.04061136507758791,0.2032101551208292
B,49.009765625,39.9638671875,66.744140625,264.25958,0.49123666,0.27719057,4.614793,0.29780415,0.20355266,224.46471774193827,0.8226611770966865,0.05422506374105316,0.2993097598718994
B,44.7373046875,36.310546875,62.0595703125,262.3626,0.49135727,0.2558211,4.579445,0.2946008,0.18706855,206.368951612905,0.806555174651604,0.05151988846443912,0.2815971335095496
B,41.59765625,36.58984375,63.376953125,253.99094,0.49838907,0.25708872,4.4356165,0.29224175,0.18505158,269.4536290322601,0.7600504232920813,0.048012875823024555,0.24124611384206415
B,48.8701171875,35.66796875,54.2470703125,294.4576,0.40645754,0.22270222,5.1332874,0.27745155,0.18141852,1211.9818548387182,0.12992196705435172,0.060622321378975365,0.22159400819644728
B,29.64453125,29.1083984375,47.451171875,246.88153,0.44746858,0.18608686,4.3047385,0.25387734,0.1388289,735.4042338709733,0.44034022536723244,0.055548836977404606,0.26768282707210506
B,24.6513671875,24.705078125,42.3701171875,242.75604,0.47451338,0.1662301,4.2328954,0.2665757,0.11990401,451.549395161294,0.4061851731019214,0.0619898207023358,0.2800858817483687
B,68.2314453125,39.9658203125,57.8125,317.83704,0.4735572,0.27593446,5.5493374,0.32680795,0.21700624,1101.9002016129145,0.11761608802749915,0.03858399034073485,0.13187896662687912
B,64.5703125,37.59375,54.6552734375,319.42914,0.47669318,0.26079583,5.5756865,0.3268267,0.2049926,1195.2883064516252,0.12176820567067075,0.043082229125721835,0.15767993279554735
B,60.19921875,32.8466796875,46.1005859375,328.44736,0.48441297,0.23904718,5.7359743,0.31914526,0.18189085,585.4838709677465,0.24594321752719026,0.06931130831024157,0.27158820531854455
B,48.001953125,39.54296875,60.92578125,265.0016,0.37286016,0.23894379,4.6204653,0.22377628,0.19407937,583.5493951612959,0.11799622370416395,0.03482567473815457,0.10607679278412477
B,56.6142578125,42.982421875,62.5517578125,283.59387,0.3575656,0.25328967,4.9477615,0.22800687,0.21195875,833.1733870967831,0.018930269240779476,0.03345650559531474,0.09185151150446341
B,70.1357421875,32.2998046875,46.822265625,335.83215,0.5516692,0.27591914,5.8719106,0.36656296,0.19510826,261.527217741937,0.15470668634350884,0.09923933099632105,0.32380331924382083
B,53.599609375,49.220703125,72.0615234375,255.8022,0.3591348,0.28259423,4.458165,0.2049132,0.22860372,1079.4949596774316,0.2308503469479477,0.02884896778478736,0.09474932631480833
B,53.765625,45.861328125,66.8935546875,264.54822,0.34165668,0.26232767,4.6159005,0.20227733,0.21767388,838.0241935483971,0.18052524326195227,0.030174656344951877,0.09682224321042578
B,57.787109375,44.826171875,63.4560546875,284.24155,0.33765918,0.25632662,4.9609356,0.2149995,0.21708411,775.9133064516205,0.05966249250329988,0.03237598155796756,0.0956393817069768
B,93.716796875,72.4033203125,86.015625,318.63824,0.24959855,0.37185585,5.562445,0.14993858,0.3295892,835.159274193557,0.2512172311579476,0.033136048213495244,0.11360969631135467
B,89.2802734375,70.46484375,85.0771484375,312.2032,0.23563233,0.35530025,5.4435234,0.14898035,0.32002914,782.7762096774272,0.27820858688111644,0.032360284111440846,0.11987722764017336
B,99.0048828125,73.53125,84.7294921875,329.33325,0.28355452,0.39135647,5.754636,0.16039228,0.33629495,584.4576612903281,0.5466893578296192,0.029216485375382586,0.10678435763810279
B,93.716796875,72.4033203125,86.015625,318.63824,0.24959855,0.37185585,5.562445,0.14993858,0.3295892,835.159274193557,0.2512172311579476,0.033136048213495244,0.11360969631135467
B,89.2802734375,70.46484375,85.0771484375,312.2032,0.23563233,0.35530025,5.4435234,0.14898035,0.32002914,782.7762096774272,0.27820858688111644,0.032360284111440846,0.11987722764017336
B,99.0048828125,73.53125,84.7294921875,329.33325,0.28355452,0.39135647,5.754636,0.16039228,0.33629495,584.4576612903281,0.5466893578296192,0.029216485375382586,0.10678435763810279
B,78.1201171875,64.1494140625,79.2216796875,296.2785,0.21065755,0.31359148,5.17377,0.1437557,0.28953102,250.84879032258254,0.6669676754396391,0.03701120917476986,0.21409225929096778
B,71.1337890625,54.1923828125,70.0498046875,302.32974,0.2682727,0.28494948,5.274054,0.18234524,0.25539345,162.36895161290457,0.7346211749254092,0.04531807821167175,0.27381810588070854
B,69.876953125,47.837890625,62.99609375,316.112,0.32634836,0.27627528,5.5102825,0.21390595,0.23622346,139.67036290322667,0.52989203516324,0.057091527175985174,0.2910693398790682
B,78.1201171875,64.1494140625,79.2216796875,296.2785,0.21065755,0.31359148,5.17377,0.1437557,0.28953102,250.84879032258254,0.6669676754396391,0.03701120917476986,0.21409225929096778
B,71.1337890625,54.1923828125,70.0498046875,302.32974,0.2682727,0.28494948,5.274054,0.18234524,0.25539345,162.36895161290457,0.7346211749254092,0.04531807821167175,0.27381810588070854
B,69.876953125,47.837890625,62.99609375,316.112,0.32634836,0.27627528,5.5102825,0.21390595,0.23622346,139.67036290322667,0.52989203516324,0.057091527175985174,0.2910693398790682
B,72.662109375,61.8974609375,75.0498046875,291.60803,0.19566801,0.29656482,5.0981064,0.12656717,0.27399918,176.2449596774213,0.7272221200144149,0.0341702646303999,0.13361524310092282
B,72.755859375,59.865234375,74.01171875,294.1304,0.21924703,0.29571077,5.1376076,0.14316073,0.27010828,131.98891129032404,0.7678394678345253,0.037380032697054796,0.18161222515453207
B,74.4443359375,55.4873046875,68.8115234375,312.6805,0.27480638,0.2959597,5.456831,0.17334664,0.259795,134.46068548387188,0.6754559377067314,0.044742623026556905,0.22267293995595103
B,78.6337890625,64.8330078125,77.7294921875,303.24524,0.19380008,0.31161922,5.2930646,0.13017827,0.2891455,145.38004032258215,0.7491272821523747,0.03770484719609887,0.20681769311875914
B,77.24609375,62.4951171875,76.162109375,303.0083,0.20937777,0.30595133,5.288143,0.1414882,0.28222656,86.8195564516133,0.8311469153768744,0.043264644624747814,0.24634489233465345
B,77.96484375,58.2890625,71.658203125,314.37402,0.2659511,0.30735296,5.486855,0.16971546,0.27178055,114.52116935483927,0.7204989370121884,0.050659630085971935,0.28108153627096943
B,78.6337890625,64.8330078125,77.7294921875,303.24524,0.19380008,0.31161922,5.2930646,0.13017827,0.2891455,145.38004032258215,0.7491272821523747,0.03770484719609887,0.20681769311875914
B,77.24609375,62.4951171875,76.162109375,303.0083,0.20937777,0.30595133,5.288143,0.1414882,0.28222656,86.8195564516133,0.8311469153768744,0.043264644624747814,0.24634489233465345
B,77.96484375,58.2890625,71.658203125,314.37402,0.2659511,0.30735296,5.486855,0.16971546,0.27178055,114.52116935483927,0.7204989370121884,0.050659630085971935,0.28108153627096943
B,72.662109375,61.8974609375,75.0498046875,291.60803,0.19566801,0.29656482,5.0981064,0.12656717,0.27399918,176.2449596774213,0.7272221200144149,0.0341702646303999,0.13361524310092282
B,72.755859375,59.865234375,74.01171875,294.1304,0.21924703,0.29571077,5.1376076,0.14316073,0.27010828,131.98891129032404,0.7678394678345253,0.037380032697054796,0.18161222515453207
B,74.4443359375,55.4873046875,68.8115234375,312.6805,0.27480638,0.2959597,5.456831,0.17334664,0.259795,134.46068548387188,0.6754559377067314,0.044742623026556905,0.22267293995595103
B,82.0263671875,37.3818359375,47.5107421875,346.18793,0.54899776,0.32167202,6.06002,0.33530244,0.21819471,146.73387096774218,0.1266037117929285,0.09631633118514057,0.3083077010993662
B,83.748046875,39.69921875,51.1416015625,344.08167,0.5382222,0.32843906,6.022154,0.33292556,0.22822076,591.0846774193582,-0.019183453835824475,0.08559055462551342,0.24923161860284346
B,83.080078125,42.833984375,56.33203125,338.28036,0.51158434,0.32704505,5.9181366,0.3236393,0.2382302,1177.552419354846,0.07258183136156633,0.056045123483539815,0.1844063072706345
B,82.0263671875,37.3818359375,47.5107421875,346.18793,0.54899776,0.32167202,6.06002,0.33530244,0.21819471,146.73387096774218,0.1266037117929285,0.09631633118514057,0.3083077010993662
B,83.748046875,39.69921875,51.1416015625,344.08167,0.5382222,0.32843906,6.022154,0.33292556,0.22822076,591.0846774193582,-0.019183453835824475,0.08559055462551342,0.24923161860284346
B,83.080078125,42.833984375,56.33203125,338.28036,0.51158434,0.32704505,5.9181366,0.3236393,0.2382302,1177.552419354846,0.07258183136156633,0.056045123483539815,0.1844063072706345
B,81.94140625,38.298828125,47.8935546875,346.61383,0.53765243,0.32133883,6.067585,0.32446167,0.21978274,144.78528225806485,0.16921318702053914,0.0887841055073418,0.30606387020514747
B,81.9228515625,40.0009765625,49.8701171875,345.62363,0.5170672,0.3212661,6.0505733,0.30965263,0.22456726,224.46975806451684,-0.04926343137287313,0.08212787669758204,0.2570208280994998
B,79.521484375,40.9423828125,51.7314453125,342.064,0.49771038,0.31224343,5.9861574,0.302446,0.22509192,408.3245967741947,0.09349541090461268,0.05391024982710141,0.16864077443538406
B,81.94140625,38.298828125,47.8935546875,346.61383,0.53765243,0.32133883,6.067585,0.32446167,0.21978274,144.78528225806485,0.16921318702053914,0.0887841055073418,0.30606387020514747
B,81.9228515625,40.0009765625,49.8701171875,345.62363,0.5170672,0.3212661,6.0505733,0.30965263,0.22456726,224.46975806451684,-0.04926343137287313,0.08212787669758204,0.2570208280994998
B,79.521484375,40.9423828125,51.7314453125,342.064,0.49771038,0.31224343,5.9861574,0.302446,0.22509192,408.3245967741947,0.09349541090461268,0.05391024982710141,0.16864077443538406
B,82.2421875,38.2958984375,48.0654296875,345.77435,0.5396506,0.32251838,6.052892,0.3267061,0.22039676,146.00403225806522,0.1946589553968469,0.08676970585889236,0.30055336384724235
B,82.1181640625,39.8125,50.005859375,345.2689,0.52030075,0.32203203,6.044263,0.31335807,0.22475363,201.0816532258072,0.014015170801839906,0.08280868055610001,0.2532137883530232
B,79.6220703125,40.779296875,51.9501953125,341.62128,0.5007224,0.3124847,5.978086,0.30673558,0.22529617,428.9344758064538,0.1248721515399274,0.053174806027835274,0.17511326363542656
B,82.2421875,38.2958984375,48.0654296875,345.77435,0.5396506,0.32251838,6.052892,0.3267061,0.22039676,146.00403225806522,0.1946589553968469,0.08676970585889236,0.30055336384724235
B,82.1181640625,39.8125,50.005859375,345.2689,0.52030075,0.32203203,6.044263,0.31335807,0.22475363,201.0816532258072,0.014015170801839906,0.08280868055610001,0.2532137883530232
B,79.6220703125,40.779296875,51.9501953125,341.62128,0.5007224,0.3124847,5.978086,0.30673558,0.22529617,428.9344758064538,0.1248721515399274,0.053174806027835274,0.17511326363542656
B,63.048828125,34.4853515625,47.626953125,331.7455,0.4679571,0.24744946,5.7939053,0.30426142,0.18975312,351.4969758064535,0.0995000683226398,0.052853736810155455,0.1837908289534577
B,56.8974609375,31.8583984375,45.009765625,327.59933,0.45016646,0.22339539,5.715718,0.29764414,0.17485705,219.4778225806462,0.17130139357201915,0.08625286532512974,0.301012550845604
B,52.7998046875,33.2451171875,46.755859375,316.31732,0.39068857,0.20962778,5.514112,0.26448748,0.1735958,276.5564516129051,0.23592069298127694,0.07423832252602144,0.26117369510771027
B,63.048828125,34.4853515625,47.626953125,331.7455,0.4679571,0.24744946,5.7939053,0.30426142,0.18975312,351.4969758064535,0.0995000683226398,0.052853736810155455,0.1837908289534577
B,56.8974609375,31.8583984375,45.009765625,327.59933,0.45016646,0.22339539,5.715718,0.29764414,0.17485705,219.4778225806462,0.17130139357201915,0.08625286532512974,0.301012550845604
B,52.7998046875,33.2451171875,46.755859375,316.31732,0.39068857,0.20962778,5.514112,0.26448748,0.1735958,276.5564516129051,0.23592069298127694,0.07423832252602144,0.26117369510771027
B,63.76171875,35.076171875,48.271484375,331.89166,0.46390498,0.25008044,5.796193,0.30112198,0.19229984,321.3810483870994,0.1362766787090152,0.05150509311015003,0.18172836827764308
B,57.7041015625,32.59765625,45.802734375,327.6002,0.4437328,0.22664294,5.7152853,0.2920734,0.17791438,178.63709677419433,0.18916512285151177,0.08437385583299438,0.28824883252295724
B,53.681640625,34.3779296875,48.10546875,315.02246,0.37954533,0.21362594,5.4915543,0.25599575,0.17799354,248.69354838709842,0.21110697812978965,0.06703439543768634,0.2585393453360746
B,63.76171875,35.076171875,48.271484375,331.89166,0.46390498,0.25008044,5.796193,0.30112198,0.19229984,321.3810483870994,0.1362766787090152,0.05150509311015003,0.18172836827764308
B,57.7041015625,32.59765625,45.802734375,327.6002,0.4437328,0.22664294,5.7152853,0.2920734,0.17791438,178.63709677419433,0.18916512285151177,0.08437385583299438,0.28824883252295724
B,53.681640625,34.3779296875,48.10546875,315.02246,0.37954533,0.21362594,5.4915543,0.25599575,0.17799354,248.69354838709842,0.21110697812978965,0.06703439543768634,0.2585393453360746
B,43.0771484375,34.681640625,52.0869140625,269.48712,0.349914,0.2045573,4.6994905,0.21021017,0.16973296,95.67540322580672,0.7504491033613412,0.07957326964461987,0.3960256900479442
B,42.142578125,34.6455078125,51.8525390625,266.86975,0.34754628,0.20345053,4.652603,0.20393886,0.1681577,134.58870967741993,0.6559883282181689,0.07572570983194844,0.36618525585526945
B,39.3486328125,32.3505859375,49.478515625,264.81274,0.35994184,0.1941368,4.615074,0.2102838,0.15840226,169.05544354838804,0.4859302591707242,0.06178456942466088,0.31753672949188616
B,43.0771484375,34.681640625,52.0869140625,269.48712,0.349914,0.2045573,4.6994905,0.21021017,0.16973296,95.67540322580672,0.7504491033613412,0.07957326964461987,0.3960256900479442
B,42.142578125,34.6455078125,51.8525390625,266.86975,0.34754628,0.20345053,4.652603,0.20393886,0.1681577,134.58870967741993,0.6559883282181689,0.07572570983194844,0.36618525585526945
B,39.3486328125,32.3505859375,49.478515625,264.81274,0.35994184,0.1941368,4.615074,0.2102838,0.15840226,169.05544354838804,0.4859302591707242,0.06178456942466088,0.31753672949188616
B,42.4482421875,34.1806640625,51.140625,269.7163,0.34622926,0.20079276,4.7036047,0.20780846,0.16701901,67.69052419354853,0.7988693190532118,0.08018391280380703,0.4290861679182837
B,41.83203125,34.1064453125,50.921875,268.07745,0.3454568,0.19992343,4.6740093,0.2039052,0.16583054,94.91431451612925,0.7291645231667725,0.08430758811264502,0.3929477457706089
B,38.9970703125,32.0595703125,48.7451171875,265.1189,0.3551205,0.19135265,4.620561,0.2066411,0.15660362,115.00201612903247,0.5752875789244616,0.07028313715142481,0.3478212312542279
B,42.4482421875,34.1806640625,51.140625,269.7163,0.34622926,0.20079276,4.7036047,0.20780846,0.16701901,67.69052419354853,0.7988693190532118,0.08018391280380703,0.4290861679182837
B,41.83203125,34.1064453125,50.921875,268.07745,0.3454568,0.19992343,4.6740093,0.2039052,0.16583054,94.91431451612925,0.7291645231667725,0.08430758811264502,0.3929477457706089
B,38.9970703125,32.0595703125,48.7451171875,265.1189,0.3551205,0.19135265,4.620561,0.2066411,0.15660362,115.00201612903247,0.5752875789244616,0.07028313715142481,0.3478212312542279
B,37.6298828125,32.3330078125,51.0625,257.36194,0.4225757,0.20041361,4.4799366,0.2463393,0.15820314,308.11895161290676,0.7936937876650276,0.052385418605431944,0.2277206990959391
B,32.2890625,26.94921875,45.224609375,257.4804,0.43806118,0.17735142,4.4819474,0.25782955,0.13655281,350.04032258064836,0.4484758157769338,0.05241450815062891,0.20991779399412266
B,34.21484375,28.482421875,46.8525390625,259.2815,0.42494994,0.1839078,4.5145597,0.25100136,0.14320238,530.7570564516174,0.2957131862176248,0.04999837406305454,0.18415482878433398
B,37.6298828125,32.3330078125,51.0625,257.36194,0.4225757,0.20041361,4.4799366,0.2463393,0.15820314,308.11895161290676,0.7936937876650276,0.052385418605431944,0.2277206990959391
B,32.2890625,26.94921875,45.224609375,257.4804,0.43806118,0.17735142,4.4819474,0.25782955,0.13655281,350.04032258064836,0.4484758157769338,0.05241450815062891,0.20991779399412266
B,34.21484375,28.482421875,46.8525390625,259.2815,0.42494994,0.1839078,4.5145597,0.25100136,0.14320238,530.7570564516174,0.2957131862176248,0.04999837406305454,0.18415482878433398
B,37.369140625,31.8408203125,51.0556640625,257.88083,0.40124846,0.20029107,4.4889383,0.22808124,0.15720998,341.1572580645192,0.4200138623566728,0.05773754967349972,0.21672025594656247
B,34.46484375,29.0224609375,47.6279296875,258.53546,0.41250372,0.18714002,4.50101,0.23607066,0.1452487,286.5312500000025,0.3793628964074761,0.07003691005113565,0.25992091619536845
B,37.728515625,31.33203125,49.4326171875,262.35516,0.39280182,0.19473806,4.567934,0.22808531,0.15489304,438.8064516129064,0.21926703935851857,0.054074933496236405,0.20680001963642852
B,37.369140625,31.8408203125,51.0556640625,257.88083,0.40124846,0.20029107,4.4889383,0.22808124,0.15720998,341.1572580645192,0.4200138623566728,0.05773754967349972,0.21672025594656247
B,34.46484375,29.0224609375,47.6279296875,258.53546,0.41250372,0.18714002,4.50101,0.23607066,0.1452487,286.5312500000025,0.3793628964074761,0.07003691005113565,0.25992091619536845
B,37.728515625,31.33203125,49.4326171875,262.35516,0.39280182,0.19473806,4.567934,0.22808531,0.15489304,438.8064516129064,0.21926703935851857,0.054074933496236405,0.20680001963642852
B,50.0419921875,34.271484375,51.5576171875,292.33932,0.40640023,0.21584713,5.099797,0.27637255,0.1776093,501.79032258065035,0.3104647618654385,0.02920778869848949,0.08094707754969552
B,40.96484375,30.896484375,47.99609375,276.02765,0.40762734,0.19151732,4.8135257,0.2671639,0.15667638,552.2782258064573,0.22917235953108683,0.030309065278978375,0.07954588582327961
B,36.8291015625,29.396484375,47.1328125,267.48663,0.4290501,0.18638176,4.6658363,0.27190125,0.14818093,654.6854838709753,0.15979443123149029,0.03157350758743175,0.08695042531374207
